docks,bickes,ID,total,bikes/total,latitude,longitude,streets
28.1313131313,2.86868686869,403.0,31.0,0.0925382860867,40.72502876,-73.99069656,E 2 St & 2 Ave
36.1313131313,2.86868686869,404.0,39.0,0.0735560735561,40.7405826,-74.00550867,9 Ave & W 14 St
37.1313131313,2.86868686869,405.0,40.0,0.0717171717172,40.739323,-74.008119,Washington St & Gansevoort St
32.1313131313,2.86868686869,410.0,35.0,0.0819624819625,40.72066442,-73.98517977,Suffolk St & Stanton St
20.1313131313,2.86868686869,411.0,23.0,0.12472551603,40.72228087,-73.97668709,E 6 St & Avenue D
28.1313131313,2.86868686869,428.0,31.0,0.0925382860867,40.72467721,-73.98783413,E 3 St & 1 Ave
28.1313131313,2.86868686869,432.0,31.0,0.0925382860867,40.72621788,-73.98379855,E 7 St & Avenue A
36.1313131313,2.86868686869,433.0,39.0,0.0735560735561,40.72955361,-73.98057249,E 13 St & Avenue A
24.1313131313,2.86868686869,434.0,27.0,0.106247661803,40.74317449,-74.00366443,9 Ave & W 18 St
44.1313131313,2.86868686869,435.0,47.0,0.0610358908231,40.74173969,-73.99415556,W 21 St & 6 Ave
24.1313131313,2.86868686869,438.0,27.0,0.106247661803,40.72779126,-73.98564945,St Marks Pl & 1 Ave
36.1313131313,2.86868686869,439.0,39.0,0.0735560735561,40.7262807,-73.98978041,E 4 St & 2 Ave
49.1313131313,2.86868686869,444.0,52.0,0.0551670551671,40.7423543,-73.98915076,Broadway & W 24 St
39.1313131313,2.86868686869,445.0,42.0,0.0683020683021,40.72740794,-73.98142006,E 10 St & Avenue A
34.1313131313,2.86868686869,446.0,37.0,0.0775320775321,40.74487634,-73.99529885,W 24 St & 7 Ave
36.1313131313,2.86868686869,453.0,39.0,0.0735560735561,40.74475148,-73.99915362,W 22 St & 8 Ave
46.1313131313,2.86868686869,459.0,49.0,0.0585446299732,40.746745,-74.007756,W 20 St & 11 Ave
36.1313131313,2.86868686869,461.0,39.0,0.0735560735561,40.73587678,-73.98205027,E 20 St & 2 Ave
44.1313131313,2.86868686869,462.0,47.0,0.0610358908231,40.74691959,-74.00451887,W 22 St & 10 Ave
22.1313131313,2.86868686869,463.0,25.0,0.114747474747,40.74206539,-74.00443172,9 Ave & W 16 St
32.1313131313,2.86868686869,466.0,35.0,0.0819624819625,40.74395411,-73.99144871,W 25 St & 6 Ave
34.1313131313,2.86868686869,470.0,37.0,0.0775320775321,40.74345335,-74.00004031,W 20 St & 8 Ave
39.1313131313,2.86868686869,473.0,42.0,0.0683020683021,40.72110063,-73.9919254,Rivington St & Chrystie St
34.1313131313,2.86868686869,475.0,37.0,0.0775320775321,40.73524276,-73.98758561,E 16 St & Irving Pl
36.1313131313,2.86868686869,482.0,39.0,0.0735560735561,40.73935542,-73.99931783,W 15 St & 7 Ave
32.1313131313,2.86868686869,483.0,35.0,0.0819624819625,40.73223272,-73.98889957,E 12 St & 3 Ave
34.1313131313,1.86868686869,487.0,36.0,0.0519079685746,40.73314259,-73.97573881,E 20 St & FDR Drive
51.1313131313,1.86868686869,491.0,53.0,0.0352582428054,40.74096374,-73.98602213,E 24 St & Park Ave S
45.1313131313,1.86868686869,496.0,47.0,0.0397592950784,40.73726186,-73.99238967,E 16 St & 5 Ave
57.1313131313,1.86868686869,497.0,59.0,0.0316726587913,40.73704984,-73.99009296,E 17 St & Broadway
27.1313131313,1.86868686869,503.0,29.0,0.0644374782306,40.73827428,-73.98751968,E 20 St & Park Ave
25.1313131313,1.86868686869,504.0,27.0,0.0692106247662,40.73221853,-73.98165557,1 Ave & E 15 St
45.1313131313,1.86868686869,507.0,47.0,0.0397592950784,40.73912601,-73.97973776,E 25 St & 2 Ave
34.1313131313,1.86868686869,509.0,36.0,0.0519079685746,40.7454973,-74.00197139,9 Ave & W 22 St
31.1313131313,1.86868686869,511.0,33.0,0.0566268748087,40.72938685,-73.97772429,E 14 St & Avenue B
37.1313131313,1.86868686869,537.0,39.0,0.047915047915,40.74025878,-73.98409214,Lexington Ave & E 24 St
25.1313131313,1.86868686869,545.0,27.0,0.0692106247662,40.736502,-73.97809472,E 23 St & 1 Ave
37.1313131313,1.86868686869,2003.0,39.0,0.047915047915,40.733812192,-73.9805442095,1 Ave & E 18 St
34.1313131313,1.86868686869,2012.0,36.0,0.0519079685746,40.739445,-73.976806,E 27 St & 1 Ave
37.9777777778,1.02222222222,72.0,39.0,0.0262108262108,40.76727216,-73.99392888,W 52 St & 11 Ave
