docks,bickes,ID,total,bikes/total,latitude,longitude,streets
24.0789473684,2.92105263158,321.0,27.0,0.108187134503,40.69991755,-73.98971773,Cadman Plaza E & Red Cross Pl
28.0789473684,2.92105263158,322.0,31.0,0.0942275042445,40.696192,-73.991218,Clinton St & Tillary St
36.0789473684,2.92105263158,323.0,39.0,0.0748987854251,40.69236178,-73.98631746,Lawrence St & Willoughby St
48.0789473684,2.92105263158,324.0,51.0,0.0572755417957,40.689888,-73.981013,DeKalb Ave & Hudson Ave
21.0789473684,2.92105263158,332.0,24.0,0.121710526316,40.71219906,-73.97948148,Cherry St
20.0789473684,2.92105263158,343.0,23.0,0.12700228833,40.69794,-73.96986848,Clinton Ave & Flushing Ave
20.0789473684,2.92105263158,344.0,23.0,0.12700228833,40.6851443,-73.95380904,Monroe St & Bedford Ave
24.0789473684,2.92105263158,353.0,27.0,0.108187134503,40.68539567,-73.97431458,S Portland Ave & Hanson Pl
20.0789473684,2.92105263158,354.0,23.0,0.12700228833,40.69363137,-73.96223558,Emerson Pl & Myrtle Ave
24.0789473684,2.92105263158,364.0,27.0,0.108187134503,40.68900443,-73.96023854,Lafayette Ave & Classon Ave
28.0789473684,2.92105263158,365.0,31.0,0.0942275042445,40.68223166,-73.9614583,Fulton St & Grand Ave
30.0789473684,2.92105263158,366.0,33.0,0.0885167464115,40.693261,-73.968896,Clinton Ave & Myrtle Ave
24.0789473684,2.92105263158,372.0,27.0,0.108187134503,40.694528,-73.958089,Franklin Ave & Myrtle Ave
16.0789473684,2.92105263158,373.0,19.0,0.153739612188,40.69331716,-73.95381995,Willoughby Ave & Walworth St
24.0789473684,2.92105263158,389.0,27.0,0.108187134503,40.71044554,-73.96525063,Broadway & Berry St
28.0789473684,2.92105263158,390.0,31.0,0.0942275042445,40.69221589,-73.9842844,Duffield St & Willoughby St
28.0789473684,2.92105263158,391.0,31.0,0.0942275042445,40.69760127,-73.99344559,Clark St & Henry St
29.0789473684,2.92105263158,392.0,32.0,0.0912828947368,40.695065,-73.987167,Jay St & Tech Pl
27.0789473684,2.92105263158,395.0,30.0,0.0973684210526,40.68807003,-73.98410637,Bond St & Schermerhorn St
22.0789473684,2.92105263158,396.0,25.0,0.116842105263,40.680342423,-73.9557689392,Lefferts Pl & Franklin Ave
24.0789473684,2.92105263158,397.0,27.0,0.108187134503,40.68415748,-73.96922273,Fulton St & Clermont Ave
28.0789473684,2.92105263158,398.0,31.0,0.0942275042445,40.69165183,-73.9999786,Atlantic Ave & Furman St
23.0789473684,2.92105263158,399.0,26.0,0.112348178138,40.68851534,-73.9647628,Lafayette Ave & St James Pl
31.0789473684,2.92105263158,406.0,34.0,0.0859133126935,40.69512845,-73.99595065,Hicks St & Montague St
40.0789473684,2.92105263158,407.0,43.0,0.0679314565483,40.700469,-73.991454,Henry St & Poplar St
16.0789473684,2.92105263158,409.0,19.0,0.153739612188,40.6906495,-73.95643107,DeKalb Ave & Skillman St
21.0789473684,2.92105263158,414.0,24.0,0.121710526316,40.70281858,-73.98765762,Pearl St & Anchorage Pl
28.0789473684,2.92105263158,416.0,31.0,0.0942275042445,40.68753406,-73.97265183,Cumberland St & Lafayette Ave
20.0789473684,2.92105263158,418.0,23.0,0.12700228833,40.70224,-73.982578,Front St & Gold St
20.0789473684,2.92105263158,419.0,23.0,0.12700228833,40.69580705,-73.97355569,Carlton Ave & Park Ave
20.0789473684,2.92105263158,420.0,23.0,0.12700228833,40.68764484,-73.96968902,Clermont Ave & Lafayette Ave
16.0789473684,2.92105263158,421.0,19.0,0.153739612188,40.69573398,-73.97129668,Clermont Ave & Park Ave
24.0789473684,2.92105263158,430.0,27.0,0.108187134503,40.7014851,-73.98656928,York St & Jay St
