docks,bickes,ID,total,bikes/total,latitude,longitude,streets
28.9777777778,0.0222222222222,385.0,29.0,0.000766283524904,40.75797322,-73.96603308,E 55 St & 2 Ave
34.9777777778,0.0222222222222,388.0,35.0,0.000634920634921,40.749717753,-74.002950346,W 26 St & 10 Ave
54.9777777778,0.0222222222222,422.0,55.0,0.00040404040404,40.770513,-73.988038,W 59 St & 10 Ave
38.9777777778,0.0222222222222,423.0,39.0,0.000569800569801,40.76584941,-73.98690506,W 54 St & 9 Ave
31.9777777778,0.0222222222222,440.0,32.0,0.000694444444444,40.75255434,-73.97282625,E 45 St & 3 Ave
34.9777777778,0.0222222222222,441.0,35.0,0.000634920634921,40.756014,-73.967416,E 52 St & 2 Ave
50.9777777778,0.0222222222222,442.0,51.0,0.000435729847495,40.746647,-73.993915,W 27 St & 7 Ave
30.9777777778,0.0222222222222,447.0,31.0,0.000716845878136,40.76370739,-73.9851615,8 Ave & W 52 St
30.9777777778,0.0222222222222,448.0,31.0,0.000716845878136,40.75660359,-73.9979009,W 37 St & 10 Ave
30.9777777778,0.0222222222222,449.0,31.0,0.000716845878136,40.76461837,-73.98789473,W 52 St & 9 Ave
58.9777777778,0.0222222222222,450.0,59.0,0.000376647834275,40.76227205,-73.98788205,W 49 St & 8 Ave
34.9777777778,0.0222222222222,454.0,35.0,0.000634920634921,40.75455731,-73.96592976,E 51 St & 1 Ave
38.9777777778,0.0222222222222,455.0,39.0,0.000569800569801,40.75001986,-73.96905301,1 Ave & E 44 St
34.9777777778,0.0222222222222,456.0,35.0,0.000634920634921,40.7597108,-73.97402311,E 53 St & Madison Ave
38.9777777778,0.0222222222222,457.0,39.0,0.000569800569801,40.76695317,-73.98169333,Broadway & W 58 St
30.9777777778,0.0222222222222,458.0,31.0,0.000716845878136,40.751396,-74.005226,11 Ave & W 27 St
58.9777777778,0.0222222222222,464.0,59.0,0.000376647834275,40.75934501,-73.96759673,E 56 St & 3 Ave
38.9777777778,0.0222222222222,465.0,39.0,0.000569800569801,40.75513557,-73.98658032,Broadway & W 41 St
58.9777777778,0.0222222222222,468.0,59.0,0.000376647834275,40.7652654,-73.98192338,Broadway & W 55 St
56.9777777778,0.0222222222222,469.0,57.0,0.000389863547758,40.76344058,-73.98268129,Broadway & W 53 St
40.9777777778,0.0222222222222,472.0,41.0,0.000542005420054,40.7457121,-73.98194829,E 32 St & Park Ave
46.9777777778,0.0222222222222,474.0,47.0,0.000472813238771,40.7451677,-73.98683077,5 Ave & E 29 St
46.9777777778,0.0222222222222,476.0,47.0,0.000472813238771,40.74394314,-73.97966069,E 31 St & 3 Ave
58.9777777778,0.0222222222222,477.0,59.0,0.000376647834275,40.75640548,-73.9900262,W 41 St & 8 Ave
30.9777777778,0.0222222222222,478.0,31.0,0.000716845878136,40.76030096,-73.99884222,11 Ave & W 41 St
30.9777777778,0.0222222222222,479.0,31.0,0.000716845878136,40.76019252,-73.9912551,9 Ave & W 45 St
26.9777777778,0.0222222222222,480.0,27.0,0.00082304526749,40.76669671,-73.99061728,W 53 St & 10 Ave
43.9777777778,0.0222222222222,484.0,44.0,0.000505050505051,40.75500254,-73.98014437,W 44 St & 5 Ave
38.9777777778,0.0222222222222,485.0,39.0,0.000569800569801,40.75038009,-73.98338988,W 37 St & 5 Ave
38.9777777778,0.0222222222222,486.0,39.0,0.000569800569801,40.7462009,-73.98855723,Broadway & W 29 St
40.9777777778,0.0222222222222,488.0,41.0,0.000542005420054,40.75645824,-73.99372222,W 39 St & 9 Ave
36.9777777778,0.0222222222222,489.0,37.0,0.000600600600601,40.75066386,-74.00176802,10 Ave & W 28 St
58.9777777778,0.0222222222222,490.0,59.0,0.000376647834275,40.751551,-73.993934,8 Ave & W 33 St
48.9777777778,0.0222222222222,492.0,49.0,0.000453514739229,40.75019995,-73.99093085,W 33 St & 7 Ave
33.9777777778,0.0222222222222,493.0,34.0,0.000653594771242,40.7568001,-73.98291153,W 45 St & 6 Ave
34.9777777778,0.0222222222222,494.0,35.0,0.000634920634921,40.74734825,-73.99723551,W 26 St & 8 Ave
24.9777777778,0.0222222222222,495.0,25.0,0.000888888888889,40.76269882,-73.99301222,W 47 St & 10 Ave
29.9777777778,0.0222222222222,498.0,30.0,0.000740740740741,40.74854862,-73.98808416,Broadway & W 32 St
35.9777777778,0.0222222222222,499.0,36.0,0.000617283950617,40.76915505,-73.98191841,Broadway & W 60 St
51.9777777778,0.0222222222222,500.0,52.0,0.00042735042735,40.76228826,-73.98336183,Broadway & W 51 St
42.9777777778,0.0222222222222,501.0,43.0,0.000516795865633,40.744219,-73.97121214,FDR Drive & E 35 St
35.9777777778,0.0222222222222,505.0,36.0,0.000617283950617,40.74901271,-73.98848395,6 Ave & W 33 St
23.9777777778,0.0222222222222,508.0,24.0,0.000925925925926,40.76341379,-73.99667444,W 46 St & 11 Ave
50.9777777778,0.0222222222222,510.0,51.0,0.000435729847495,40.7606597,-73.98042047,W 51 St & 6 Ave
26.9777777778,0.0222222222222,512.0,27.0,0.00082304526749,40.7500727,-73.99839279,W 29 St & 9 Ave
26.9777777778,0.0222222222222,513.0,27.0,0.00082304526749,40.768254,-73.988639,W 56 St & 10 Ave
52.9777777778,0.0222222222222,514.0,53.0,0.00041928721174,40.76087502,-74.00277668,12 Ave & W 40 St
34.9777777778,0.0222222222222,515.0,35.0,0.000634920634921,40.76009437,-73.99461843,W 43 St & 10 Ave
30.9777777778,0.0222222222222,516.0,31.0,0.000716845878136,40.75206862,-73.96784384,E 47 St & 1 Ave
58.9777777778,0.0222222222222,517.0,59.0,0.000376647834275,40.751581,-73.97791,Pershing Square South
38.9777777778,0.0222222222222,518.0,39.0,0.000569800569801,40.74780373,-73.9734419,E 39 St & 2 Ave
60.9777777778,0.0222222222222,519.0,61.0,0.000364298724954,40.751873,-73.977706,Pershing Square North
38.9777777778,0.0222222222222,520.0,39.0,0.000569800569801,40.75992262,-73.97648516,W 52 St & 5 Ave
38.9777777778,0.0222222222222,521.0,39.0,0.000569800569801,40.7509673487,-73.9944420755,8 Ave & W 31 St
50.9777777778,0.0222222222222,522.0,51.0,0.000435729847495,40.75714758,-73.97207836,E 51 St & Lexington Ave
50.9777777778,0.0222222222222,523.0,51.0,0.000435729847495,40.75466591,-73.99138152,W 38 St & 8 Ave
20.9777777778,0.0222222222222,524.0,21.0,0.0010582010582,40.75527307,-73.98316936,W 43 St & 6 Ave
38.9777777778,0.0222222222222,525.0,39.0,0.000569800569801,40.75594159,-74.0021163,W 34 St & 11 Ave
38.9777777778,0.0222222222222,526.0,39.0,0.000569800569801,40.74765947,-73.98490707,E 33 St & 5 Ave
58.9777777778,0.0222222222222,527.0,59.0,0.000376647834275,40.744023,-73.976056,E 33 St & 2 Ave
38.9777777778,0.0222222222222,528.0,39.0,0.000569800569801,40.74290902,-73.97706058,2 Ave & E 31 St
40.9777777778,0.0222222222222,529.0,41.0,0.000542005420054,40.7575699,-73.99098507,W 42 St & 8 Ave
35.9777777778,0.0222222222222,530.0,36.0,0.000617283950617,40.771522,-73.990541,11 Ave & W 59 St
49.9777777778,0.0222222222222,533.0,50.0,0.000444444444444,40.75299641,-73.98721619,Broadway & W 39 St
28.9777777778,0.0222222222222,536.0,29.0,0.000766283524904,40.74144387,-73.97536082,1 Ave & E 30 St
38.9777777778,0.0222222222222,538.0,39.0,0.000569800569801,40.75666,-73.976684,E 48 St & Madison Ave
37.9777777778,0.0222222222222,546.0,38.0,0.000584795321637,40.74444921,-73.98303529,E 30 St & Park Ave S
48.9777777778,0.0222222222222,2006.0,49.0,0.000453514739229,40.76590936,-73.97634151,Central Park S & 6 Ave
38.9777777778,0.0222222222222,2017.0,39.0,0.000569800569801,40.75022392,-73.97121414,E 43 St & 2 Ave
42.9777777778,0.0222222222222,2021.0,43.0,0.000516795865633,40.75929124,-73.98859651,W 45 St & 8 Ave
32.9777777778,0.0222222222222,2022.0,33.0,0.000673400673401,40.75849116,-73.95920622,E 59 St & Sutton Pl
35.9777777778,0.0222222222222,2023.0,36.0,0.000617283950617,40.75968085,-73.97031366,E 55 St & Lexington Ave
